timestamp,latitude,longitude,event_type,severity,speed_kmh
2023-01-10 14:37:13,37.752787420788955,-122.38114928656002,JAM,1,41.399746390774865
2023-01-10 14:38:08,37.76637141654515,-122.4141232006669,ACCIDENT,4,3.6219102575831688
2023-01-10 14:44:10,37.75604880394781,-122.48777728477432,JAM,2,22.043320709902993
2023-01-10 14:46:33,37.79290709148417,-122.45010974660951,JAM,4,4.05076867638349
2023-01-10 14:46:37,37.79061075998619,-122.45467054023338,ACCIDENT,3,10.36811883602784
2023-01-10 14:52:57,37.720718147189444,-122.46819497384672,JAM,1,49.479004153155216
2023-01-10 14:55:57,37.7111597020007,-122.36283696676558,JAM,1,38.45646725779842
2023-01-10 15:12:36,37.741143057638716,-122.43053324685378,JAM,1,32.66203077197228
2023-01-10 15:22:05,37.797803441209446,-122.46841170287927,JAM,4,0.7829068808948192
2023-01-10 15:23:07,37.79268163539284,-122.35886247070952,JAM,1,31.12539888429421
2023-01-10 15:25:57,37.777790149448705,-122.38920558908278,JAM,1,33.22791835489586
2023-01-10 15:26:01,37.78213123443293,-122.37266908813083,JAM,2,27.021649030921715
2023-01-10 15:29:53,37.7300159876446,-122.44656309656587,JAM,3,10.818603506846625
2023-01-10 15:36:03,37.78601204413974,-122.30262765949395,JAM,1,39.23996685587897
2023-01-10 15:36:14,37.779171788156354,-122.32324800023312,JAM,1,32.46310947977581
2023-01-10 15:38:38,37.78333356205052,-122.43043443924277,JAM,1,49.79891220151447
2023-01-10 15:44:17,37.79008548299771,-122.34502694649977,JAM,1,36.97288956711435
2023-01-10 15:48:40,37.787063234873195,-122.44626499082702,JAM,2,17.647518337770833
2023-01-10 15:53:23,37.726352144248374,-122.45380739913988,JAM,2,23.179765094239695
2023-01-10 15:54:47,37.78911166744533,-122.47802360605296,JAM,2,16.851107520982147
2023-01-10 15:58:18,37.795177328440964,-122.36028394570944,JAM,2,17.69308878299389
2023-01-10 16:01:08,37.734252350736675,-122.30938513555559,JAM,2,29.07119044914375
2023-01-10 16:08:55,37.79645152392844,-122.3783339489706,JAM,3,7.914562713733706
2023-01-10 16:09:49,37.7706288814039,-122.37220886729312,WEATHERHAZARD,3,10.01020572015625
2023-01-10 16:14:27,37.73027735923567,-122.4599279391993,JAM,2,20.851698201508995
2023-01-10 16:20:02,37.769050663201114,-122.49081598878175,JAM,2,16.45338241746252
2023-01-10 16:21:23,37.70516417972228,-122.3007515802766,ACCIDENT,1,30.404987595801842
2023-01-10 16:27:44,37.743919216568266,-122.34264065818708,ROAD_CLOSED,1,42.06587362097329
2023-01-10 16:30:24,37.73733049776838,-122.38708318832482,JAM,3,13.253151430303431
2023-01-10 16:32:32,37.756681912338564,-122.31355446036311,JAM,3,5.827318073210051
2023-01-10 16:36:14,37.78839691294473,-122.38965814317018,JAM,4,3.576803200249014
2023-01-10 16:42:11,37.758638402209286,-122.37340227716152,ACCIDENT,4,3.97662677004094
2023-01-10 16:48:20,37.713554488361154,-122.33658392251166,ACCIDENT,4,1.1554823912165597
2023-01-10 17:00:01,37.70972813683469,-122.4492775888616,JAM,2,19.699868494512373
2023-01-10 17:06:04,37.73879305376549,-122.49996489682842,JAM,3,7.2269401172941885
2023-01-10 17:06:40,37.76822006059332,-122.41185871151805,ACCIDENT,4,4.2299443869361575
2023-01-10 17:08:32,37.750554593796814,-122.3699716530706,JAM,1,39.91328764593838
2023-01-10 17:08:36,37.79506456247259,-122.3406632707854,JAM,1,49.65677096038877
2023-01-10 17:10:57,37.77837223574339,-122.41063690631614,WEATHERHAZARD,1,48.74934375627489
2023-01-10 17:11:59,37.76369435754269,-122.35070804815564,ROAD_CLOSED,1,42.02325075422134
2023-01-10 17:13:47,37.78893277820194,-122.34696607806829,JAM,1,30.229959447945955
2023-01-10 17:18:38,37.740612380763125,-122.43704870142784,ROAD_CLOSED,3,8.599735181766695
2023-01-10 17:18:43,37.75624489412714,-122.47524786678319,JAM,3,5.095062024181056
2023-01-10 17:34:41,37.75152553641126,-122.30339671385877,JAM,2,20.23990553963867
2023-01-10 17:43:57,37.73612227352343,-122.44790248418853,WEATHERHAZARD,3,12.498764545979597
2023-01-10 17:58:35,37.73778182838449,-122.3255893137241,JAM,1,30.068922875537393
2023-01-10 18:00:35,37.737847505072736,-122.31097649422253,JAM,1,30.503082596462264
2023-01-10 18:07:48,37.7915141236255,-122.4524358705447,JAM,1,39.13670860625781
2023-01-10 18:08:31,37.752334849441915,-122.35307559191355,JAM,1,37.0759197093781
2023-01-10 18:13:36,37.75897554177893,-122.47264504237573,ACCIDENT,3,6.62369224526393
2023-01-10 18:14:15,37.79655517746451,-122.4436929777653,ROAD_CLOSED,3,14.509681864523994
2023-01-10 18:18:37,37.77957277149698,-122.41392147639678,JAM,3,13.95934496291902
2023-01-10 18:19:59,37.71992418785846,-122.400752965226,ROAD_CLOSED,4,1.231023842543908
2023-01-10 18:21:43,37.760790894760696,-122.4253490081967,JAM,2,29.344074012115307
2023-01-10 18:28:57,37.74052567805721,-122.35034492512055,ROAD_CLOSED,1,34.90193835057272
2023-01-10 18:35:14,37.75213947362629,-122.36334467791552,JAM,2,21.65900474554669
2023-01-10 18:39:46,37.72908797322442,-122.35690980727017,ACCIDENT,2,19.50930839783463
2023-01-10 18:45:11,37.769558517430355,-122.3591800631205,JAM,1,37.897073488073566
2023-01-10 18:46:39,37.71568336998964,-122.36148452412061,JAM,4,4.1334315183572565
2023-01-10 18:56:24,37.79066688146152,-122.41827900585535,ACCIDENT,2,15.324626919123535
2023-01-10 19:04:05,37.7074796647997,-122.30229506653481,JAM,3,7.458038562778659
2023-01-10 19:09:41,37.7043219937255,-122.33243485601528,JAM,2,18.367207518490925
2023-01-10 19:10:02,37.74814936785494,-122.46614275794545,ACCIDENT,2,20.13708834353743
2023-01-10 19:14:14,37.72849682775773,-122.42440237675801,ACCIDENT,2,16.233023842229006
2023-01-10 19:16:13,37.742437676701385,-122.39146814357268,JAM,3,5.393194876684733
2023-01-10 19:19:03,37.73822559146564,-122.37048430183863,ROAD_CLOSED,4,2.524010166036965
2023-01-10 19:20:14,37.707462412141915,-122.37650960361114,ROAD_CLOSED,4,1.581669545942761
2023-01-10 19:20:45,37.74326601076907,-122.43237684566809,JAM,1,47.72872110710781
2023-01-10 19:22:33,37.77139554232421,-122.37759058406844,JAM,1,37.38029398691891
2023-01-10 19:27:02,37.73507532147494,-122.45702071328515,JAM,3,9.403129757519057
2023-01-10 19:31:56,37.74904103611368,-122.32548669632841,JAM,2,28.86901485632569
2023-01-10 19:38:18,37.71115499073469,-122.46445910776063,ACCIDENT,4,2.7259541454514826
2023-01-10 19:42:20,37.763193296285145,-122.41217684514348,JAM,1,49.225584847347726
2023-01-10 19:49:16,37.7631174204009,-122.4367355885981,JAM,2,24.923651108610876
2023-01-10 19:54:18,37.73826411550656,-122.37734272123338,ACCIDENT,1,39.01242095860552
2023-01-10 20:01:24,37.754614447046336,-122.36970478241419,JAM,4,0.2731076824451911
2023-01-10 20:04:47,37.709141654911456,-122.46804288757728,JAM,1,49.27374331913302
2023-01-10 20:19:27,37.73361096462206,-122.37205045759247,JAM,3,11.274456098169422
2023-01-10 20:19:27,37.77631743856097,-122.35063037574078,JAM,4,4.542231028452008
2023-01-10 20:23:09,37.76079882311965,-122.30069558561506,JAM,1,33.655478053269924
2023-01-10 20:34:28,37.77444883899493,-122.47887143022595,ROAD_CLOSED,2,25.86576102493578
2023-01-10 20:35:22,37.75242340378833,-122.44615801617712,ACCIDENT,1,34.462299170773335
2023-01-10 20:40:01,37.709671050197386,-122.4067375568108,JAM,3,11.253971931668133
2023-01-10 20:45:07,37.795180760178916,-122.30352792493532,JAM,2,24.118800876973197
2023-01-10 20:47:32,37.798745661696,-122.35899574810063,JAM,1,30.894438583039356
2023-01-10 20:48:41,37.72329130542531,-122.41699090120922,JAM,2,18.168820962158726
2023-01-10 20:49:43,37.74712369928004,-122.32226628013524,JAM,2,23.671423611895634
2023-01-10 20:51:12,37.73534365544904,-122.45723294886658,JAM,2,25.105479614858577
2023-01-10 20:52:40,37.777964820574795,-122.44880926695001,JAM,1,41.95488178341766
2023-01-10 20:53:26,37.76480871121085,-122.3273864007493,JAM,2,18.42465638437767
2023-01-10 20:55:41,37.702197057080255,-122.30924612075744,JAM,3,6.426434373565097
2023-01-10 21:04:03,37.786014731096216,-122.35690457426246,ROAD_CLOSED,4,4.226675610113212
2023-01-10 21:07:27,37.74983518913105,-122.30468253215992,ROAD_CLOSED,4,0.878219162694332
2023-01-10 21:08:54,37.789155004941286,-122.31179458346848,JAM,2,24.080784120189847
2023-01-10 21:13:42,37.71703047049435,-122.36271782367537,JAM,2,15.454749065027332
2023-01-10 21:20:56,37.78354279612679,-122.3761156892131,ACCIDENT,3,11.183533789785557
2023-01-10 21:23:26,37.77918742650625,-122.4063458139471,JAM,2,25.53471777578625
2023-01-10 21:31:08,37.7512713481593,-122.33738681014887,JAM,4,3.7633587430739714
2023-01-10 21:32:04,37.782958447136345,-122.38968246783867,ROAD_CLOSED,3,13.849936133950258
2023-01-10 21:33:38,37.72437694930827,-122.44058180624394,JAM,2,22.371206319343226
2023-01-10 21:39:57,37.731653773133495,-122.3435870956855,JAM,3,11.63810105250283
2023-01-10 21:45:42,37.748155339712724,-122.36659969346383,JAM,3,5.55547233487646
2023-01-10 21:46:30,37.757678970849724,-122.35211770890866,JAM,4,4.868038244003493
2023-01-10 21:51:10,37.74812434553768,-122.35172100554405,JAM,2,28.74226540221602
2023-01-10 22:06:44,37.792706911605116,-122.44751038660723,JAM,1,38.8262222477692
2023-01-10 22:08:38,37.73742127957391,-122.37587260957585,ACCIDENT,4,4.07211783539576
2023-01-10 22:08:47,37.70477337896788,-122.34212340786227,JAM,2,15.788802903215656
2023-01-10 22:10:16,37.76383543048855,-122.32816362197786,ROAD_CLOSED,1,45.557802847843504
2023-01-10 22:11:23,37.779331817133446,-122.41415658963194,ROAD_CLOSED,1,45.798654421117604
2023-01-10 22:23:22,37.72182470547812,-122.39512490266893,ACCIDENT,2,26.91993231440943
2023-01-10 22:24:23,37.78081187549853,-122.37759981248863,JAM,2,25.228577496911576
2023-01-10 22:29:24,37.74272471962317,-122.32012669421582,JAM,2,15.933758849121814
2023-01-10 22:42:10,37.71771165686784,-122.39433106131268,ACCIDENT,2,22.910599349562617
2023-01-10 22:43:33,37.77596949977999,-122.38713176642537,WEATHERHAZARD,4,3.5520990062033193
2023-01-10 22:44:01,37.797054225615575,-122.3042504170769,JAM,1,38.2543345416606
2023-01-10 23:00:36,37.740031089923114,-122.42723957831353,ACCIDENT,2,20.449852253606274
2023-01-10 23:02:19,37.76015346226306,-122.46744942275717,JAM,3,10.141705467076019
2023-01-10 23:08:05,37.707524801767796,-122.41019888415059,JAM,2,19.21581556760728
2023-01-10 23:09:46,37.7076766737145,-122.43795242771185,JAM,2,15.99998326913735
2023-01-10 23:15:02,37.74888757607535,-122.39261839841716,ACCIDENT,3,6.7405111136503475
2023-01-10 23:19:03,37.79450219175352,-122.39642607616378,ACCIDENT,4,2.591653935049157
2023-01-10 23:24:16,37.740668018409664,-122.39387426218056,JAM,3,9.099813193562827
2023-01-10 23:24:47,37.77887095228136,-122.36302939933435,ROAD_CLOSED,4,0.39574310474863816
2023-01-10 23:29:13,37.70313374606768,-122.47865700562633,JAM,2,15.434803951406371
2023-01-10 23:33:29,37.78385025253236,-122.35553676454121,JAM,2,25.0837875011132
2023-01-10 23:33:40,37.78553476686836,-122.31874652054204,WEATHERHAZARD,1,31.416070274258434
2023-01-10 23:36:02,37.70810896283286,-122.34620643137933,JAM,3,10.30221986591526
2023-01-10 23:50:51,37.72903609128082,-122.40913676962433,JAM,3,9.213570877456068
2023-01-11 00:02:00,37.71179872083244,-122.35826305623797,JAM,1,37.73329113604008
2023-01-11 00:12:37,37.79805338712886,-122.42144002857991,WEATHERHAZARD,4,4.065756004937553
2023-01-11 00:14:23,37.7213721152822,-122.36662094582593,JAM,4,0.07972843226655424
2023-01-11 00:23:58,37.75210021729484,-122.37573958216558,JAM,2,18.409536108577857
2023-01-11 00:25:26,37.7504095114676,-122.33750880991937,ACCIDENT,3,10.394181927534671
2023-01-11 00:28:13,37.79727099735614,-122.38796148915316,JAM,1,42.227060615502836
2023-01-11 00:31:55,37.700769780295474,-122.33398692556084,ACCIDENT,3,5.687806576976589
2023-01-11 00:34:10,37.793538226073274,-122.32748215173173,JAM,1,38.98175914337154
2023-01-11 00:36:22,37.7682226376706,-122.30671303798313,JAM,1,47.9522801668477
2023-01-11 00:36:34,37.79527658971533,-122.3670841143982,ROAD_CLOSED,3,10.152177962712928
2023-01-11 00:36:49,37.70712000984745,-122.32255913714842,ACCIDENT,2,24.307019598213806
2023-01-11 00:44:44,37.788959064136684,-122.40633861463218,WEATHERHAZARD,2,28.871788645710204
2023-01-11 00:45:38,37.72673375624117,-122.48735513214987,ACCIDENT,3,8.149403056812496
2023-01-11 00:46:32,37.704014777002875,-122.4666508862748,JAM,1,35.17964354863933
2023-01-11 00:56:57,37.75151376734611,-122.35414960537432,JAM,1,39.583386947908835
2023-01-11 00:57:59,37.712019154144556,-122.32593924430003,ROAD_CLOSED,1,49.25673266485612
2023-01-11 01:02:55,37.77846041253444,-122.32448364549333,ACCIDENT,3,7.728170787634204
2023-01-11 01:12:33,37.748057825268866,-122.37585835473298,JAM,2,25.472364660297675
2023-01-11 01:16:56,37.74485548560457,-122.45531453665006,JAM,3,7.241906988393989
2023-01-11 01:21:48,37.75897376125562,-122.30591650412262,JAM,1,40.12166931291514
2023-01-11 01:25:33,37.70399276588052,-122.33482891582811,JAM,1,36.377075412297515
2023-01-11 01:35:26,37.719673286642816,-122.46791645891348,JAM,2,27.163962834426137
2023-01-11 01:37:26,37.71734619981148,-122.45816116647427,JAM,1,47.54560462702734
2023-01-11 01:37:59,37.703236853400554,-122.48232435080781,ACCIDENT,3,14.577446331172503
2023-01-11 01:40:02,37.721267812800974,-122.38760495213725,JAM,2,20.213007939905232
2023-01-11 01:40:04,37.703503165294066,-122.3672347077155,JAM,3,8.004098587867968
2023-01-11 01:48:31,37.74254914134516,-122.48066032289073,ROAD_CLOSED,3,7.914806725790985
2023-01-11 02:05:51,37.73194220987142,-122.48134902604292,ACCIDENT,4,1.427288601435754
2023-01-11 02:07:37,37.746889298550876,-122.49564221004755,ACCIDENT,3,13.537631020019775
2023-01-11 02:15:44,37.76614020331188,-122.43502502658013,JAM,2,20.083228293730112
2023-01-11 02:25:10,37.74835070745777,-122.33345538044057,JAM,1,49.54640610225954
2023-01-11 02:29:35,37.75097696734991,-122.39536878737118,JAM,3,5.847806237297544
2023-01-11 02:33:51,37.75707687965859,-122.31716231517329,JAM,1,41.45506518496325
2023-01-11 02:34:20,37.720379383529995,-122.49377828316251,JAM,1,39.38788757062658
2023-01-11 02:47:50,37.771976141301934,-122.48451766515494,JAM,2,28.420527915362754
2023-01-11 02:48:00,37.781245113172055,-122.38763722393233,JAM,4,3.7382230629838653
2023-01-11 02:57:30,37.73539955695447,-122.38912719183432,JAM,1,41.40496249894799
2023-01-11 02:58:51,37.714337567106824,-122.42520594814454,ACCIDENT,4,2.2885702574911626
2023-01-11 03:04:00,37.71030371309751,-122.31910724828953,JAM,3,12.944412009213938
2023-01-11 03:05:29,37.75291744531818,-122.3079040496878,JAM,2,29.43396117052758
2023-01-11 03:07:16,37.78614479214043,-122.31326849091835,ACCIDENT,2,20.010010782398908
2023-01-11 03:07:27,37.783145323424534,-122.33007776269778,JAM,1,31.53622055279841
2023-01-11 03:14:26,37.77265261936099,-122.31747949565222,ACCIDENT,4,3.7297730895199974
2023-01-11 03:19:25,37.7426966394191,-122.31957653827155,JAM,1,31.669385903639146
2023-01-11 03:21:08,37.75437267348302,-122.44487292599676,JAM,2,17.54730518843602
2023-01-11 03:29:12,37.74843681513427,-122.38522744520746,JAM,1,38.20179366522306
2023-01-11 03:37:27,37.777015952308616,-122.45540450504247,JAM,1,49.764943113804904
2023-01-11 03:52:39,37.75632647205206,-122.36021948562117,ACCIDENT,4,3.499143455412104
2023-01-11 04:08:34,37.75964561063073,-122.37273946563619,ACCIDENT,3,12.329326220175226
2023-01-11 04:09:54,37.73712669241151,-122.47053973085762,JAM,2,29.95744221419185
2023-01-11 04:14:37,37.77864448231944,-122.43319706584847,ACCIDENT,3,11.969923315984385
2023-01-11 04:16:22,37.75486383916956,-122.37319260531727,JAM,4,4.491363322462767
2023-01-11 04:34:04,37.766742800600696,-122.30561717397487,ACCIDENT,2,21.411535043269456
2023-01-11 04:35:26,37.70041971608306,-122.46239024937061,JAM,3,9.255342977211996
2023-01-11 04:37:18,37.776172089109515,-122.33350264507607,ROAD_CLOSED,2,25.203697360477854
2023-01-11 04:38:33,37.70012567953938,-122.31324757603865,JAM,1,35.36293461931552
2023-01-11 04:40:33,37.74745464264482,-122.48612966579628,JAM,1,35.91532262394192
2023-01-11 04:41:11,37.740479159432056,-122.44319426635944,JAM,3,13.860190180435904
2023-01-11 04:42:21,37.71628722281643,-122.3905414471306,JAM,4,1.8867422831990628
2023-01-11 04:47:10,37.78781810458043,-122.41000924284383,JAM,1,32.731338534066005
2023-01-11 04:47:15,37.775155305634904,-122.45231525990093,JAM,3,9.437888384909058
2023-01-11 04:48:37,37.726278997235546,-122.45189242133898,JAM,3,6.703316343698695
2023-01-11 04:52:45,37.70773202446722,-122.31009572476428,JAM,4,1.9893888973774758
2023-01-11 05:01:04,37.785365447944926,-122.35941014176426,JAM,1,33.37119344112443
2023-01-11 05:01:42,37.77251376641998,-122.38859863586212,JAM,1,33.092150734740834
2023-01-11 05:02:51,37.74002770074145,-122.3519713586478,JAM,2,22.372677306072653
2023-01-11 05:13:41,37.7232914560889,-122.40982866347647,JAM,1,40.13760888064406
2023-01-11 05:20:17,37.71980771200587,-122.45638157431871,JAM,1,39.64189734464696
2023-01-11 05:29:20,37.74990833010645,-122.36950012387817,JAM,3,11.381394884910243
2023-01-11 05:29:40,37.73421729826868,-122.30213676329815,JAM,2,27.644109598158924
2023-01-11 05:34:05,37.73722702581267,-122.48395428745646,JAM,1,49.217256325639596
2023-01-11 05:40:21,37.77493831543598,-122.41280614679992,JAM,1,35.1942220813266
2023-01-11 05:43:41,37.74609797866933,-122.41331835652564,JAM,4,1.4917681532644167
2023-01-11 05:48:28,37.72395077440403,-122.40667874681476,JAM,2,18.975176797255013
2023-01-11 05:48:39,37.781527109147284,-122.47434897757591,JAM,2,21.487200006328912
2023-01-11 05:55:07,37.759677659593095,-122.44092576345851,JAM,3,8.525271266784216
2023-01-11 06:06:09,37.73950567736033,-122.35646827877245,ROAD_CLOSED,4,2.5296312724608523
2023-01-11 06:09:42,37.77253105755407,-122.40027510734674,JAM,3,9.01451007612372
2023-01-11 06:12:08,37.70035489918648,-122.37731474769575,JAM,2,27.063506835483402
2023-01-11 06:16:08,37.72696361652167,-122.34276631571012,JAM,3,11.102584551902313
2023-01-11 06:17:04,37.79051338748442,-122.45987126340856,ROAD_CLOSED,3,6.778359358272208
2023-01-11 06:18:28,37.70175475628227,-122.35598968009297,JAM,2,18.2149164292997
2023-01-11 06:24:17,37.759637661769325,-122.42677540415559,JAM,2,22.399382641313352
2023-01-11 06:29:25,37.7180979577606,-122.39185800901676,JAM,2,22.04073075873893
2023-01-11 06:40:05,37.78186274411366,-122.3740860077659,ACCIDENT,1,44.87983438759338
2023-01-11 06:43:25,37.73177475645481,-122.47204460681237,JAM,1,33.23592349780482
2023-01-11 06:43:34,37.77326422424425,-122.45027717619566,JAM,3,6.1465749652459065
2023-01-11 06:52:35,37.76395403505503,-122.43159409707908,JAM,1,36.710286921586416
2023-01-11 06:53:21,37.72677102964753,-122.48940883990973,JAM,1,45.13464626251254
2023-01-11 06:54:35,37.77979765793382,-122.46202360275483,ACCIDENT,3,10.831199948890085
2023-01-11 06:54:47,37.749524443435426,-122.47026242105959,JAM,1,38.741782402787415
2023-01-11 06:55:22,37.721995151773434,-122.38098421289922,ROAD_CLOSED,2,15.98665055116717
2023-01-11 07:02:34,37.77747234292206,-122.36564545472756,JAM,2,16.65651556963075
2023-01-11 07:05:45,37.72438238526004,-122.43018060270118,JAM,1,31.531372836402326
2023-01-11 07:18:23,37.75304106879754,-122.42065160574745,JAM,2,28.828181900540237
2023-01-11 07:19:22,37.72955524986352,-122.30484213273117,JAM,1,32.95286985274318
2023-01-11 07:19:30,37.79899231424207,-122.44422583020176,ROAD_CLOSED,2,19.182757951301472
2023-01-11 07:29:25,37.79860718703388,-122.44913017976047,ACCIDENT,4,3.735950605528347
2023-01-11 07:45:11,37.7486617092302,-122.36516639188866,ACCIDENT,3,9.81431202812006
2023-01-11 07:47:06,37.77808257128271,-122.36276084406289,JAM,2,16.08884464753678
2023-01-11 07:47:08,37.75288939665318,-122.41650142952967,ACCIDENT,3,14.367060433822255
2023-01-11 07:48:13,37.799015034038504,-122.44041616113758,JAM,2,20.393646018738742
2023-01-11 07:48:58,37.71348341514523,-122.35769883452436,JAM,4,1.6282424325316902
2023-01-11 08:09:30,37.72054232565953,-122.4794371227538,JAM,3,10.218519444952847
2023-01-11 08:10:14,37.72024990496041,-122.43774786757008,JAM,1,44.941081641786546
2023-01-11 08:15:01,37.78738237373533,-122.39980763472812,JAM,4,1.7781666090367787
2023-01-11 08:17:49,37.78091272253581,-122.48227275322138,JAM,1,32.78611733345516
2023-01-11 08:17:51,37.70095442925824,-122.42394242209943,ACCIDENT,3,11.349140441376434
2023-01-11 08:21:30,37.78197931441706,-122.32392425496276,ACCIDENT,4,0.9135653678164191
2023-01-11 08:26:01,37.758216319609836,-122.39441119925047,JAM,1,32.04326467812444
2023-01-11 08:37:38,37.76301864391212,-122.44753655710039,JAM,2,21.104024619534933
2023-01-11 08:40:33,37.706064999053346,-122.47225216257804,JAM,2,15.720380813998696
2023-01-11 08:42:35,37.76950719519345,-122.34158984190994,JAM,3,14.554116940790294
2023-01-11 08:54:27,37.77893760773775,-122.35753466279174,JAM,2,24.64910990715444
2023-01-11 08:57:04,37.749301546170095,-122.36119430236505,ROAD_CLOSED,3,8.612496945736048
2023-01-11 09:00:43,37.7779095255813,-122.38758437248687,ROAD_CLOSED,1,39.81167759209018
2023-01-11 09:05:34,37.70701096392729,-122.45860936961027,JAM,1,43.52209286508317
2023-01-11 09:09:20,37.73821084703054,-122.40986474913167,JAM,3,5.410046886947825
2023-01-11 09:18:10,37.75409965214147,-122.3944361617551,ACCIDENT,4,4.713230732398321
2023-01-11 09:22:05,37.71506582319889,-122.32427381476539,JAM,3,11.804216264256482
2023-01-11 09:33:51,37.78974631502474,-122.48936918291258,JAM,1,31.569372234881094
2023-01-11 09:36:49,37.709759753984876,-122.35441952337747,ROAD_CLOSED,3,10.011666285631721
2023-01-11 09:39:07,37.71056170452618,-122.35355194995881,JAM,1,43.04638403107102
2023-01-11 09:43:13,37.73624106418133,-122.37170250583888,JAM,3,7.2931895030765395
2023-01-11 09:44:05,37.778243940949885,-122.35842159386041,JAM,1,46.767981769733844
2023-01-11 09:51:34,37.73272573736997,-122.36836051835732,JAM,2,15.280954380906298
2023-01-11 09:54:03,37.70748428214714,-122.40497056396862,JAM,2,15.67996953071991
2023-01-11 09:56:18,37.77564838490999,-122.42621712532927,ACCIDENT,3,9.232394414901865
2023-01-11 10:00:27,37.795068193680706,-122.47822791067067,JAM,2,29.236456333926398
2023-01-11 10:23:20,37.7484164247392,-122.40638367578298,JAM,2,24.511320864211772
2023-01-11 10:33:42,37.77463061694876,-122.40062452166264,JAM,2,21.83559426630446
2023-01-11 10:36:45,37.70163059017865,-122.46518717251854,JAM,3,7.787270067271241
2023-01-11 10:40:27,37.734496208475925,-122.47903920209208,ROAD_CLOSED,4,0.2298114850555516
2023-01-11 10:50:56,37.70118328358798,-122.48773580343298,ACCIDENT,2,25.84230451672046
2023-01-11 10:51:44,37.72372817485967,-122.3854446966806,ROAD_CLOSED,2,28.78402114665746
2023-01-11 10:52:09,37.79142313763441,-122.40183855010946,JAM,4,4.951920888491095
2023-01-11 10:57:24,37.71271192918571,-122.39876598286895,JAM,2,23.542377577800146
2023-01-11 10:57:30,37.77112272814705,-122.3575211396094,JAM,2,23.525417736536617
2023-01-11 11:03:14,37.70853976921351,-122.37469933854678,JAM,2,26.59985329056115
2023-01-11 11:09:21,37.7118903017678,-122.38176304257678,ROAD_CLOSED,4,3.494711959842856
2023-01-11 11:12:55,37.71826889349074,-122.4753557975859,JAM,1,47.56233444211364
2023-01-11 11:21:11,37.75678213805005,-122.30025534909245,ROAD_CLOSED,1,42.83492885002115
2023-01-11 11:31:34,37.77848372497826,-122.47757727033236,JAM,3,9.173414732663257
2023-01-11 11:49:31,37.773574044989346,-122.49690001666194,WEATHERHAZARD,2,17.948798813729404
2023-01-11 12:12:19,37.724328107286226,-122.33236159304327,JAM,2,19.424436242456288
2023-01-11 12:19:45,37.78806608784415,-122.44777450768818,JAM,1,45.85607069532488
2023-01-11 12:22:37,37.71319146584108,-122.43194235871607,JAM,3,11.417432542251749
2023-01-11 12:23:35,37.715870271235836,-122.41753315687333,JAM,3,9.01453820303772
2023-01-11 12:25:41,37.750910833239146,-122.35820863924742,JAM,3,11.293625638701174
2023-01-11 12:33:27,37.769678227356465,-122.46137543194725,JAM,4,4.728280826910421
2023-01-11 12:39:56,37.772420582269596,-122.44597058390117,JAM,4,4.280717990350097
2023-01-11 12:41:45,37.73010458656979,-122.40328454177039,JAM,1,42.53943817612207
2023-01-11 12:41:48,37.77633396360333,-122.35198940066483,ACCIDENT,4,2.8319984738023423
2023-01-11 12:49:23,37.74923951254805,-122.30969403271634,JAM,4,1.2926518063386156
2023-01-11 12:49:55,37.7439104447407,-122.37701655151679,JAM,2,27.11840035401757
2023-01-11 12:51:24,37.75803222459142,-122.43213748076138,JAM,2,20.256338577241387
2023-01-11 13:17:24,37.756377519842964,-122.33510768818141,ACCIDENT,4,0.8690047726928396
2023-01-11 13:18:40,37.74874111778903,-122.32953426470291,JAM,4,0.638011541575707
2023-01-11 13:19:38,37.71672337833661,-122.38279880939308,ROAD_CLOSED,3,12.724077221232417
2023-01-11 13:37:25,37.794342736625026,-122.446803492124,JAM,4,2.2931424371573295
2023-01-11 13:38:35,37.77069969636304,-122.44311593521924,JAM,3,6.624791533769034
2023-01-11 13:38:55,37.72691864401717,-122.37861091743235,JAM,2,24.410056656379798
2023-01-11 13:48:21,37.72298695912023,-122.33653073532344,JAM,2,21.460103572236825
2023-01-11 13:48:58,37.77142634628218,-122.4564474762902,JAM,1,43.06580489518967
2023-01-11 13:50:18,37.71836615387819,-122.49800927485732,JAM,2,18.508016154560643
2023-01-11 13:50:34,37.74292558745958,-122.34235897778566,ACCIDENT,4,0.04791343856577812
2023-01-11 14:07:33,37.734141225262746,-122.3019204407816,JAM,2,20.308915148629556
2023-01-11 14:09:44,37.78422820987482,-122.35071621205253,ROAD_CLOSED,2,27.134781010067826
2023-01-11 14:22:33,37.723691511896675,-122.39207905299733,JAM,2,16.351711811242517
2023-01-11 14:36:46,37.76380564582826,-122.32915665165726,ROAD_CLOSED,4,3.9610795190238735
2023-01-11 14:37:05,37.70816316498514,-122.44030117744252,JAM,2,15.672244660062109
2023-01-11 14:52:52,37.79528695203581,-122.44412873535185,ACCIDENT,3,7.374766950056241
2023-01-11 14:54:24,37.74911531743105,-122.41615261170053,JAM,3,9.814629176373849
2023-01-11 14:59:43,37.71892735001679,-122.3932984674967,JAM,2,26.712387501163924
2023-01-11 15:07:02,37.73542206780343,-122.36114457658407,ROAD_CLOSED,3,14.418033596009769
2023-01-11 15:11:17,37.792383443642336,-122.42139224280102,JAM,3,10.879873116091385
2023-01-11 15:16:03,37.77163079820812,-122.32357844856234,JAM,1,37.95369452161208
